,index_code,index_name,con_code,con_name
2792,801250.SI,申万制造,300793.SZ,佳禾智能
2793,801250.SI,申万制造,603809.SH,豪能股份
2794,801250.SI,申万制造,002877.SZ,智能自控
2795,801250.SI,申万制造,603187.SH,海容冷链
2796,801250.SI,申万制造,300652.SZ,雷迪克
2797,801280.SI,申万服务,600463.SH,空港股份
2798,801280.SI,申万服务,600662.SH,强生控股
2799,801280.SI,申万服务,600650.SH,锦江在线
2800,801280.SI,申万服务,600641.SH,万业企业
2801,801280.SI,申万服务,600279.SH,重庆港九
2802,801280.SI,申万服务,600266.SH,城建发展
2803,801250.SI,申万制造,002076.SZ,ST雪莱
2804,801280.SI,申万服务,600223.SH,鲁商发展
2805,801280.SI,申万服务,600215.SH,长春经开
2806,801280.SI,申万服务,600209.SH,*ST罗顿
2807,801260.SI,申万消费,603676.SH,卫信康
2808,801280.SI,申万服务,000899.SZ,赣能股份
2809,801250.SI,申万制造,603063.SH,禾望电气
2810,801250.SI,申万制造,300708.SZ,聚灿光电
2811,802600.SI,装备制造,300543.SZ,朗科智能
2812,801250.SI,申万制造,603679.SH,华体科技
2813,801250.SI,申万制造,002902.SZ,铭普光磁
2814,801250.SI,申万制造,603050.SH,科林电气
2815,801250.SI,申万制造,603819.SH,神力股份
2816,801250.SI,申万制造,603185.SH,上机数控
2817,801250.SI,申万制造,300083.SZ,创世纪
2818,801250.SI,申万制造,300105.SZ,龙源技术
2819,801250.SI,申万制造,300007.SZ,汉威科技
2820,801250.SI,申万制造,002239.SZ,奥特佳
2821,802600.SI,装备制造,300518.SZ,盛讯达
2822,802600.SI,装备制造,300461.SZ,田中精机
2823,802600.SI,装备制造,300520.SZ,科大国创
2824,801250.SI,申万制造,600100.SH,同方股份
2825,802600.SI,装备制造,603603.SH,博天环境
2826,801030.SI,化工(申万),300847.SZ,中船汉光
2827,801034.SI,化学制品(申万),300847.SZ,中船汉光
2828,801153.SI,医疗器械Ⅱ(申万),300289.SZ,利德曼
2829,802600.SI,装备制造,300447.SZ,全信股份
2830,801250.SI,申万制造,000852.SZ,石化机械
2831,802600.SI,装备制造,300516.SZ,久之洋
2832,802600.SI,装备制造,300289.SZ,利德曼
2833,802600.SI,装备制造,300847.SZ,中船汉光
2834,850339.SI,其他化学制品(申万),300847.SZ,中船汉光
2835,801250.SI,申万制造,000837.SZ,秦川机床
2836,851551.SI,医疗器械Ⅲ(申万),300289.SZ,利德曼
2837,801005.SI,申万创业,300847.SZ,中船汉光
2838,802600.SI,装备制造,603315.SH,福鞍股份
2839,801250.SI,申万制造,000806.SZ,ST银河
2840,801250.SI,申万制造,000768.SZ,中航西飞
2841,801250.SI,申万制造,600184.SH,光电股份
2842,801250.SI,申万制造,000727.SZ,冠捷科技
2843,801250.SI,申万制造,000008.SZ,神州高铁
2844,801250.SI,申万制造,002090.SZ,金智科技
2845,801250.SI,申万制造,002085.SZ,万丰奥威
2846,802600.SI,装备制造,300448.SZ,浩云科技
2847,801250.SI,申万制造,002141.SZ,贤丰控股
2848,802600.SI,装备制造,300513.SZ,恒实科技
2849,801270.SI,申万投资,002125.SZ,湘潭电化
2850,801270.SI,申万投资,600470.SH,六国化工
2851,801270.SI,申万投资,600063.SH,皖维高新
2852,801270.SI,申万投资,600527.SH,江南高纤
2853,801270.SI,申万投资,000822.SZ,山东海化
2854,801270.SI,申万投资,000818.SZ,航锦科技
2855,801270.SI,申万投资,000786.SZ,北新建材
2856,801270.SI,申万投资,000758.SZ,中色股份
2857,801260.SI,申万消费,002574.SZ,明牌珠宝
2858,801260.SI,申万消费,002575.SZ,*ST群兴
2859,801260.SI,申万消费,002565.SZ,顺灏股份
2860,801260.SI,申万消费,002557.SZ,洽洽食品
2861,801260.SI,申万消费,300094.SZ,国联水产
2862,801260.SI,申万消费,300022.SZ,吉峰科技
2863,801260.SI,申万消费,300009.SZ,安科生物
2864,801260.SI,申万消费,300003.SZ,乐普医疗
2865,801260.SI,申万消费,002461.SZ,珠江啤酒
2866,801260.SI,申万消费,002228.SZ,合兴包装
2867,801260.SI,申万消费,002198.SZ,嘉应制药
2868,801260.SI,申万消费,002193.SZ,如意集团
2869,801260.SI,申万消费,002041.SZ,登海种业
2870,801260.SI,申万消费,002035.SZ,华帝股份
2871,801260.SI,申万消费,002032.SZ,苏泊尔
2872,801260.SI,申万消费,002029.SZ,七匹狼
2873,801260.SI,申万消费,002024.SZ,苏宁易购
2874,801260.SI,申万消费,002019.SZ,亿帆医药
2875,801260.SI,申万消费,600543.SH,莫高股份
2876,801260.SI,申万消费,600479.SH,千金药业
2877,801260.SI,申万消费,600690.SH,海尔智家
2878,801260.SI,申万消费,600682.SH,南京新百
2879,801260.SI,申万消费,600671.SH,ST目药
2880,801260.SI,申万消费,600630.SH,龙头股份
2881,801260.SI,申万消费,600619.SH,海立股份
2882,801260.SI,申万消费,600612.SH,老凤祥
2883,801260.SI,申万消费,600103.SH,青山纸业
2884,801270.SI,申万投资,600961.SH,株冶集团
2885,801270.SI,申万投资,600889.SH,南京化纤
2886,801270.SI,申万投资,600802.SH,福建水泥
2887,801831.SI,高市净率指数(申万),002213.SZ,大为股份
2888,801831.SI,高市净率指数(申万),002568.SZ,百润股份
2889,801831.SI,高市净率指数(申万),002967.SZ,广电计量
2890,801831.SI,高市净率指数(申万),300014.SZ,亿纬锂能
2891,802600.SI,装备制造,000678.SZ,襄阳轴承
2892,802600.SI,装备制造,000680.SZ,山推股份
2893,802600.SI,装备制造,000681.SZ,视觉中国
2894,802600.SI,装备制造,000682.SZ,东方电子
2895,801280.SI,申万服务,603967.SH,中创物流
2896,801821.SI,高市盈率指数(申万),000768.SZ,中航西飞
2897,801821.SI,高市盈率指数(申万),300015.SZ,爱尔眼科
2898,801170.SI,交通运输(申万),603967.SH,中创物流
2899,801821.SI,高市盈率指数(申万),002410.SZ,广联达
2900,801003.SI,申万A股,300776.SZ,帝尔激光
2901,801005.SI,申万创业,300776.SZ,帝尔激光
2902,801074.SI,专用设备(申万),300776.SZ,帝尔激光
2903,801250.SI,申万制造,300776.SZ,帝尔激光
2904,801890.SI,机械设备(申万),300776.SZ,帝尔激光
2905,802600.SI,装备制造,300776.SZ,帝尔激光
2906,850727.SI,其它专用机械(申万),300776.SZ,帝尔激光
2907,801821.SI,高市盈率指数(申万),002881.SZ,美格智能
2908,801092.SI,汽车服务Ⅱ(申万),300825.SZ,阿尔特
2909,801280.SI,申万服务,000529.SZ,广弘控股
2910,801005.SI,申万创业,300781.SZ,因赛集团
2911,801740.SI,国防军工(申万),600482.SH,中国动力
2912,801744.SI,船舶制造Ⅱ(申万),600482.SH,中国动力
2913,801280.SI,申万服务,000560.SZ,我爱我家
2914,801280.SI,申万服务,000779.SZ,甘咨询
2915,850935.SI,船舶制造(申万),600482.SH,中国动力
2916,801280.SI,申万服务,000885.SZ,城发环境
2917,801280.SI,申万服务,000890.SZ,法尔胜
2918,801280.SI,申万服务,300781.SZ,因赛集团
2919,801280.SI,申万服务,000938.SZ,紫光股份
2920,801280.SI,申万服务,002034.SZ,旺能环境
2921,801751.SI,营销传播(申万),300781.SZ,因赛集团
2922,801280.SI,申万服务,002168.SZ,惠程科技
2923,801280.SI,申万服务,002205.SZ,国统股份
2924,801003.SI,申万A股,601816.SH,京沪高铁
2925,801280.SI,申万服务,002212.SZ,天融信
2926,801280.SI,申万服务,002256.SZ,*ST兆新
2927,801280.SI,申万服务,002298.SZ,中电兴发
2928,801002.SI,申万中小,002969.SZ,嘉美包装
2929,801170.SI,交通运输(申万),601816.SH,京沪高铁
2930,801280.SI,申万服务,002312.SZ,川发龙蟒
2931,801177.SI,铁路运输Ⅱ(申万),601816.SH,京沪高铁
2932,801280.SI,申万服务,002316.SZ,亚联发展
2933,801003.SI,申万A股,002969.SZ,嘉美包装
2934,801280.SI,申万服务,601816.SH,京沪高铁
2935,801280.SI,申万服务,002377.SZ,国创高新
2936,801280.SI,申万服务,002417.SZ,深南股份
2937,801280.SI,申万服务,002423.SZ,中粮资本
2938,801280.SI,申万服务,002499.SZ,*ST科林
2939,801280.SI,申万服务,002537.SZ,海联金汇
2940,801280.SI,申万服务,002593.SZ,日上集团
2941,801280.SI,申万服务,002610.SZ,爱康科技
2942,801280.SI,申万服务,002616.SZ,长青集团
2943,801280.SI,申万服务,002621.SZ,美吉姆
2944,801280.SI,申万服务,300089.SZ,文化长城
2945,801280.SI,申万服务,300192.SZ,科德教育
2946,801280.SI,申万服务,300280.SZ,紫天科技
2947,801280.SI,申万服务,300282.SZ,三盛教育
2948,801280.SI,申万服务,300292.SZ,吴通控股
2949,801280.SI,申万服务,300344.SZ,立方数科
2950,801280.SI,申万服务,300413.SZ,芒果超媒
2951,801280.SI,申万服务,600082.SH,海泰发展
2952,801280.SI,申万服务,600120.SH,浙江东方
2953,801280.SI,申万服务,600510.SH,黑牡丹
2954,801280.SI,申万服务,600636.SH,国新文化
2955,801280.SI,申万服务,600704.SH,物产中大
2956,801140.SI,轻工制造(申万),002969.SZ,嘉美包装
2957,801280.SI,申万服务,601599.SH,浙文影业
2958,801280.SI,申万服务,603528.SH,多伦科技
2959,801280.SI,申万服务,603869.SH,新智认知
2960,801280.SI,申万服务,300384.SZ,三联虹普
2961,801710.SI,建筑材料(申万),601992.SH,金隅集团
2962,801711.SI,水泥制造Ⅱ(申万),600326.SH,西藏天路
2963,801711.SI,水泥制造Ⅱ(申万),601992.SH,金隅集团
2964,801720.SI,建筑装饰(申万),000779.SZ,甘咨询
2965,801720.SI,建筑装饰(申万),002593.SZ,日上集团
2966,801720.SI,建筑装饰(申万),300384.SZ,三联虹普
2967,801141.SI,包装印刷Ⅱ(申万),002969.SZ,嘉美包装
2968,801721.SI,房屋建设Ⅱ(申万),300746.SZ,汉嘉设计
2969,801003.SI,申万A股,300781.SZ,因赛集团
2970,801003.SI,申万A股,300810.SZ,中科海讯
2971,801005.SI,申万创业,300810.SZ,中科海讯
2972,801250.SI,申万制造,300810.SZ,中科海讯
2973,801740.SI,国防军工(申万),300810.SZ,中科海讯
2974,801744.SI,船舶制造Ⅱ(申万),300810.SZ,中科海讯
2975,801080.SI,电子(申万),300852.SZ,四会富仕
2976,801083.SI,元件Ⅱ(申万),300852.SZ,四会富仕
2977,801250.SI,申万制造,300852.SZ,四会富仕
2978,801124.SI,食品加工(申万),300791.SZ,仙乐健康
2979,801863.SI,新股指数(申万),300850.SZ,新强联
2980,801863.SI,新股指数(申万),300852.SZ,四会富仕
2981,801260.SI,申万消费,300791.SZ,仙乐健康
2982,801740.SI,国防军工(申万),600765.SH,中航重机
2983,801741.SI,航天装备Ⅱ(申万),002025.SZ,航天电器
2984,801733.SI,电源设备(申万),002617.SZ,露笑科技
2985,801733.SI,电源设备(申万),600241.SH,ST时万
2986,801741.SI,航天装备Ⅱ(申万),300123.SZ,亚光科技
2987,850852.SI,电子零部件制造(申万),603327.SH,福蓉科技
2988,801734.SI,高低压设备(申万),000533.SZ,顺钠股份
2989,801742.SI,航空装备Ⅱ(申万),000561.SZ,烽火电子
2990,801734.SI,高低压设备(申万),002028.SZ,思源电气
2991,801742.SI,航空装备Ⅱ(申万),000687.SZ,*ST华讯
2992,801742.SI,航空装备Ⅱ(申万),000697.SZ,炼石航空
2993,801742.SI,航空装备Ⅱ(申万),002179.SZ,中航光电
2994,801742.SI,航空装备Ⅱ(申万),002389.SZ,航天彩虹
2995,801742.SI,航空装备Ⅱ(申万),002664.SZ,长鹰信质
2996,801742.SI,航空装备Ⅱ(申万),600765.SH,中航重机
2997,801743.SI,地面兵装Ⅱ(申万),002465.SZ,海格通信
2998,801744.SI,船舶制造Ⅱ(申万),300065.SZ,海兰信
2999,801750.SI,计算机(申万),002180.SZ,纳思达
